date,value
2020-01-03 06:00:00,24.602807528321073
2020-01-03 07:00:00,23.756938019713157
2020-01-03 08:00:00,23.46589225503644
2020-01-03 09:00:00,23.184290777848787
2020-01-03 10:00:00,23.184341718504484
2020-01-03 11:00:00,21.32278772172147
2020-01-03 12:00:00,22.20611233673694
2020-01-03 13:00:00,21.11434206884176
2020-01-03 14:00:00,17.239504538263517
2020-01-03 15:00:00,15.935332580221809
2020-01-03 16:00:00,13.74390127529108
2020-01-03 17:00:00,12.666039105138772
2020-01-03 18:00:00,13.04278530145752
2020-01-03 19:00:00,11.770798336994998
2020-01-03 20:00:00,15.16128933176346
2020-01-03 21:00:00,17.0675501500142
2020-01-03 22:00:00,18.29911792957047
2020-01-03 23:00:00,18.45338877406865
2020-01-04 00:00:00,21.202865099198085
2020-01-04 01:00:00,24.01246758036363
2020-01-04 02:00:00,21.277604575417143
2020-01-04 03:00:00,23.25751517617792
2020-01-04 04:00:00,22.386126396148388
2020-01-04 05:00:00,23.741234565144335
2020-01-04 06:00:00,22.45990883828523
2020-01-04 07:00:00,23.420741540464952
2020-01-04 08:00:00,23.78249535425747
2020-01-04 09:00:00,25.004514577716755
2020-01-04 10:00:00,
2020-01-04 11:00:00,23.326981528779566
2020-01-04 12:00:00,20.811955616698054
2020-01-04 13:00:00,21.390286432691262
2020-01-04 14:00:00,17.89159292154292
2020-01-04 15:00:00,16.015862762797095
2020-01-04 16:00:00,14.652074745198451
2020-01-04 17:00:00,12.188012584713904
2020-01-04 18:00:00,13.18301602314315
2020-01-04 19:00:00,14.212293079325786
2020-01-04 20:00:00,14.904220039875621
2020-01-04 21:00:00,15.193348042724267
2020-01-04 22:00:00,18.40095256453627
2020-01-04 23:00:00,21.031578704439877
2020-01-05 00:00:00,20.49760898722727
2020-01-05 01:00:00,22.166333222027305
2020-01-05 02:00:00,24.201234883265215
2020-01-05 03:00:00,23.75161025329057
2020-01-05 04:00:00,23.659704284623594
2020-01-05 05:00:00,
2020-01-05 06:00:00,23.37484222280496
2020-01-05 07:00:00,23.623888732223005
2020-01-05 08:00:00,25.498723440696857
2020-01-05 09:00:00,23.364490259460347
2020-01-05 10:00:00,22.861693789105203
2020-01-05 11:00:00,23.368383151679193
2020-01-05 12:00:00,22.351192823511123
2020-01-05 13:00:00,
2020-01-05 14:00:00,17.674082384356108
2020-01-05 15:00:00,18.312341631739326
2020-01-05 16:00:00,14.931347757388238
2020-01-05 17:00:00,12.852491755864124
2020-01-05 18:00:00,13.73274424182368
2020-01-05 19:00:00,13.35100393973672
2020-01-05 20:00:00,14.467567824023542
2020-01-05 21:00:00,16.914284391598844
2020-01-05 22:00:00,17.466494185414646
2020-01-05 23:00:00,20.720057345189993
2020-01-06 00:00:00,23.530363846185377
2020-01-06 01:00:00,23.39908816283933
2020-01-06 02:00:00,23.19903031697323
2020-01-06 03:00:00,23.129849681590144
2020-01-06 04:00:00,23.001855040246106
2020-01-06 05:00:00,22.89440818143824
2020-01-06 06:00:00,22.69775477379338
2020-01-06 07:00:00,23.83062747673612
2020-01-06 08:00:00,21.943559736355006
2020-01-06 09:00:00,24.225133946262446
2020-01-06 10:00:00,23.19625077988595
2020-01-06 11:00:00,23.327704261637777
2020-01-06 12:00:00,21.0984096718393
2020-01-06 13:00:00,21.500860435535845
2020-01-06 14:00:00,
2020-01-06 15:00:00,17.232138514667326
2020-01-06 16:00:00,13.458069160442971
2020-01-06 17:00:00,14.101616917838616
2020-01-06 18:00:00,13.323884070108567
2020-01-06 19:00:00,12.154103063279722
2020-01-06 20:00:00,14.650435074061154
2020-01-06 21:00:00,16.75609368529383
2020-01-06 22:00:00,18.94486021905854
2020-01-06 23:00:00,20.57976467561534
2020-01-07 00:00:00,22.232985133477897
2020-01-07 01:00:00,24.205035146883958
2020-01-07 02:00:00,24.480827127928542
2020-01-07 03:00:00,21.241889942906543
2020-01-07 04:00:00,23.076176175052048
2020-01-07 05:00:00,22.965857501841306
2020-01-07 06:00:00,21.598321141818424
2020-01-07 07:00:00,23.172924770462313
2020-01-07 08:00:00,24.329133236850595
2020-01-07 09:00:00,22.666279618260265
2020-01-07 10:00:00,23.7691207509519
2020-01-07 11:00:00,22.293487251244333
2020-01-07 12:00:00,21.462470381056285
2020-01-07 13:00:00,21.619870489392326
2020-01-07 14:00:00,18.06595374391056
2020-01-07 15:00:00,16.83423608527577
2020-01-07 16:00:00,13.172898488229013
2020-01-07 17:00:00,14.9281741101017
2020-01-07 18:00:00,13.4821219570452
2020-01-07 19:00:00,13.292320186865565
2020-01-07 20:00:00,15.130310189077678
2020-01-07 21:00:00,15.336610550908969
2020-01-07 22:00:00,19.446024593402143
2020-01-07 23:00:00,20.178767761659156
2020-01-08 00:00:00,21.836744387961247
2020-01-08 01:00:00,22.632821541109095
2020-01-08 02:00:00,23.03547887780353
2020-01-08 03:00:00,24.091270395235465
2020-01-08 04:00:00,23.534852499005574
2020-01-08 05:00:00,23.618976836998897
2020-01-08 06:00:00,22.992964248411543
2020-01-08 07:00:00,23.508138172738207
2020-01-08 08:00:00,22.99504802378216
2020-01-08 09:00:00,25.319319379060378
2020-01-08 10:00:00,
2020-01-08 11:00:00,24.034895891931868
2020-01-08 12:00:00,23.094325960576768
2020-01-08 13:00:00,19.756228537283825
2020-01-08 14:00:00,20.283418888444796
2020-01-08 15:00:00,17.260858320423523
2020-01-08 16:00:00,15.446784186536176
2020-01-08 17:00:00,13.4607378106065
2020-01-08 18:00:00,12.826219073425058
2020-01-08 19:00:00,13.27079299935411
2020-01-08 20:00:00,14.982297458133417
2020-01-08 21:00:00,17.585415114094385
2020-01-08 22:00:00,18.645051374289153
2020-01-08 23:00:00,19.708800683546418
2020-01-09 00:00:00,22.659541649907972
2020-01-09 01:00:00,23.763066630197315
2020-01-09 02:00:00,
2020-01-09 03:00:00,24.131933031152727
2020-01-09 04:00:00,23.113384514795953
2020-01-09 05:00:00,22.354386990172006
2020-01-09 06:00:00,22.305445255487378
2020-01-09 07:00:00,21.78920772511018
2020-01-09 08:00:00,23.519685908158955
2020-01-09 09:00:00,23.468774879351464
2020-01-09 10:00:00,
2020-01-09 11:00:00,20.661650973605425
2020-01-09 12:00:00,21.002146024244695
2020-01-09 13:00:00,21.334628103178833
2020-01-09 14:00:00,17.968299199949517
2020-01-09 15:00:00,16.7529394361928
2020-01-09 16:00:00,13.5573246370976
2020-01-09 17:00:00,14.58928444687316
2020-01-09 18:00:00,12.884777871956258
2020-01-09 19:00:00,13.670352378172602
2020-01-09 20:00:00,16.53049681458315
2020-01-09 21:00:00,17.67761817453879
2020-01-09 22:00:00,18.254747502970314
2020-01-09 23:00:00,19.96337943415996
2020-01-10 00:00:00,21.739563990784365
2020-01-10 01:00:00,23.43406463186269
2020-01-10 02:00:00,23.415820692599297
2020-01-10 03:00:00,23.21933858992996
2020-01-10 04:00:00,24.503872019489425
2020-01-10 05:00:00,23.006210410454194
2020-01-10 06:00:00,24.839671274429854
2020-01-10 07:00:00,
2020-01-10 08:00:00,24.75838173430197
2020-01-10 09:00:00,23.82138944410124
2020-01-10 10:00:00,24.27036845859956
2020-01-10 11:00:00,22.446457191867324
2020-01-10 12:00:00,21.316992621930098
2020-01-10 13:00:00,20.805720346068295
2020-01-10 14:00:00,19.29084259397222
2020-01-10 15:00:00,16.496671295667642
2020-01-10 16:00:00,13.64075831301085
2020-01-10 17:00:00,12.350113367954316
2020-01-10 18:00:00,11.858290878251006
2020-01-10 19:00:00,12.024222370634266
2020-01-10 20:00:00,14.757461268635469
2020-01-10 21:00:00,17.364501231433632
2020-01-10 22:00:00,18.48926737046011
2020-01-10 23:00:00,18.629623776185966
2020-01-11 00:00:00,21.847391631732314
2020-01-11 01:00:00,22.895906835775392
2020-01-11 02:00:00,25.176799000180353
2020-01-11 03:00:00,22.369823575597092
2020-01-11 04:00:00,23.01758493684284
2020-01-11 05:00:00,24.462260468312117
2020-01-11 06:00:00,23.359982673077237
2020-01-11 07:00:00,23.548228782689606
2020-01-11 08:00:00,23.42179456854129
2020-01-11 09:00:00,23.799488736858546
2020-01-11 10:00:00,24.12208762422283
2020-01-11 11:00:00,
2020-01-11 12:00:00,22.702446863126557
2020-01-11 13:00:00,19.339553168547873
2020-01-11 14:00:00,18.7626943782652
2020-01-11 15:00:00,16.607458864696337
2020-01-11 16:00:00,14.176838510524165
2020-01-11 17:00:00,13.42017184072526
2020-01-11 18:00:00,12.501967877867557
2020-01-11 19:00:00,12.580958999496353
2020-01-11 20:00:00,14.386981187786883
2020-01-11 21:00:00,15.58127518576988
2020-01-11 22:00:00,18.75823797127461
2020-01-11 23:00:00,19.517887186734352
2020-01-12 00:00:00,22.569581618392863
2020-01-12 01:00:00,22.08096277873842
2020-01-12 02:00:00,23.04696406753519
2020-01-12 03:00:00,23.035851179360595
2020-01-12 04:00:00,24.39024440202207
2020-01-12 05:00:00,23.361810280369742
2020-01-12 06:00:00,22.830612957964483
2020-01-12 07:00:00,23.496553876732236
2020-01-12 08:00:00,21.644373141058445
2020-01-12 09:00:00,23.501027034220012
2020-01-12 10:00:00,25.098011342243808
2020-01-12 11:00:00,23.13202323820362
2020-01-12 12:00:00,22.0543305353355
2020-01-12 13:00:00,20.876458285770013
2020-01-12 14:00:00,19.216484194651503
2020-01-12 15:00:00,14.866492739755442
2020-01-12 16:00:00,13.324011795644987
2020-01-12 17:00:00,13.60655309385472
2020-01-12 18:00:00,12.428098750481992
2020-01-12 19:00:00,14.487940270761701
2020-01-12 20:00:00,14.41773346916966
2020-01-12 21:00:00,14.916841505496768
2020-01-12 22:00:00,17.485588866524758
2020-01-12 23:00:00,18.238214766351835
2020-01-13 00:00:00,21.812699570173656
2020-01-13 01:00:00,22.87543873126995
2020-01-13 02:00:00,23.160429832174483
2020-01-13 03:00:00,24.398637137156534
2020-01-13 04:00:00,24.28894288813556
2020-01-13 05:00:00,22.961267585191578
2020-01-13 06:00:00,21.292245066018516
2020-01-13 07:00:00,23.591403588270268
2020-01-13 08:00:00,23.77441520172905
2020-01-13 09:00:00,23.783047162058295
2020-01-13 10:00:00,24.285183799446497
2020-01-13 11:00:00,22.09428355591267
2020-01-13 12:00:00,23.607004308948106
2020-01-13 13:00:00,19.670413379542815
2020-01-13 14:00:00,19.09937834176077
2020-01-13 15:00:00,15.114587938536598
2020-01-13 16:00:00,13.925661231261813
2020-01-13 17:00:00,14.651414978366049
2020-01-13 18:00:00,12.79128014159932
2020-01-13 19:00:00,14.110258145092033
2020-01-13 20:00:00,14.859437292053192
2020-01-13 21:00:00,16.380499569267066
2020-01-13 22:00:00,19.59108025994616
2020-01-13 23:00:00,20.24862852233472
2020-01-14 00:00:00,20.575409513949175
2020-01-14 01:00:00,22.383553959520114
2020-01-14 02:00:00,23.940953382961347
2020-01-14 03:00:00,
2020-01-14 04:00:00,22.076480418733848
2020-01-14 05:00:00,22.5181043083499
2020-01-14 06:00:00,22.534622920638203
2020-01-14 07:00:00,22.805202648585077
2020-01-14 08:00:00,22.229396148040955
2020-01-14 09:00:00,23.032837019437153
2020-01-14 10:00:00,22.917111611792386
2020-01-14 11:00:00,23.64337264089102
2020-01-14 12:00:00,22.64729704879223
2020-01-14 13:00:00,20.321307215585303
2020-01-14 14:00:00,18.186368163303445
2020-01-14 15:00:00,16.576405543698517
2020-01-14 16:00:00,14.016612895113438
2020-01-14 17:00:00,12.520854395251849
2020-01-14 18:00:00,12.247823032859426
2020-01-14 19:00:00,12.930469529808605
2020-01-14 20:00:00,13.73909394124402
2020-01-14 21:00:00,16.594113741317553
2020-01-14 22:00:00,19.083772539027027
2020-01-14 23:00:00,19.168276941417595
2020-01-15 00:00:00,22.020102968972807
2020-01-15 01:00:00,22.85019739686839
2020-01-15 02:00:00,23.773206948429443
2020-01-15 03:00:00,23.52518289144987
2020-01-15 04:00:00,22.167247594976885
2020-01-15 05:00:00,22.087666884790742
2020-01-15 06:00:00,23.02353886046798
2020-01-15 07:00:00,23.92060305967287
2020-01-15 08:00:00,21.558777122087786
2020-01-15 09:00:00,23.812115169774003
2020-01-15 10:00:00,24.45169760423012
2020-01-15 11:00:00,22.903725332116498
2020-01-15 12:00:00,22.440161996821224
2020-01-15 13:00:00,19.87550031733807
2020-01-15 14:00:00,
2020-01-15 15:00:00,15.167735279420762
2020-01-15 16:00:00,12.794398334342757
2020-01-15 17:00:00,14.192532701966002
2020-01-15 18:00:00,12.212004057820447
2020-01-15 19:00:00,13.073897784983
2020-01-15 20:00:00,13.560719178461639
2020-01-15 21:00:00,15.336490331600102
2020-01-15 22:00:00,18.36092983992431
2020-01-15 23:00:00,19.854293826747725
2020-01-16 00:00:00,22.302376798395777
2020-01-16 01:00:00,23.388176768265108
2020-01-16 02:00:00,23.75667971705968
2020-01-16 03:00:00,23.726414538675492
2020-01-16 04:00:00,24.592341582867707
2020-01-16 05:00:00,
2020-01-16 06:00:00,22.956052107037667
2020-01-16 07:00:00,24.00373018029214
2020-01-16 08:00:00,24.34175886639261
2020-01-16 09:00:00,22.398122986457075
2020-01-16 10:00:00,23.25011564667531
2020-01-16 11:00:00,24.112642909775293
2020-01-16 12:00:00,22.406463284159287
2020-01-16 13:00:00,20.594166007240084
2020-01-16 14:00:00,18.3258522452522
2020-01-16 15:00:00,16.15742535350114
2020-01-16 16:00:00,14.900448231550076
2020-01-16 17:00:00,13.23642076099822
2020-01-16 18:00:00,12.965937103164444
2020-01-16 19:00:00,13.501199025877797
2020-01-16 20:00:00,14.127415758283034
2020-01-16 21:00:00,16.890169593172295
2020-01-16 22:00:00,20.83139571873228
2020-01-16 23:00:00,19.016366270595327
2020-01-17 00:00:00,22.25921001935196
2020-01-17 01:00:00,22.417993962186372
2020-01-17 02:00:00,23.9619220620154
2020-01-17 03:00:00,23.572779884595022
2020-01-17 04:00:00,23.939610838156177
2020-01-17 05:00:00,24.03798358508349
2020-01-17 06:00:00,23.153936894214546
2020-01-17 07:00:00,24.003220154607803
2020-01-17 08:00:00,21.454688703891247
2020-01-17 09:00:00,24.807895744265558
2020-01-17 10:00:00,23.800049721513886
2020-01-17 11:00:00,23.88842071767765
2020-01-17 12:00:00,21.024099404126787
2020-01-17 13:00:00,19.773339676772046
2020-01-17 14:00:00,18.616750635315803
2020-01-17 15:00:00,16.450835782597316
2020-01-17 16:00:00,14.896327851485765
2020-01-17 17:00:00,14.305932189729802
2020-01-17 18:00:00,11.58782374775772
2020-01-17 19:00:00,14.217375318359592
2020-01-17 20:00:00,14.676498509044132
2020-01-17 21:00:00,16.30144060516756
2020-01-17 22:00:00,17.323107812492086
2020-01-17 23:00:00,20.840394516757826
2020-01-18 00:00:00,20.068713719175115
2020-01-18 01:00:00,23.544861242072443
2020-01-18 02:00:00,22.3063153316216
2020-01-18 03:00:00,23.578300236026717
2020-01-18 04:00:00,23.23479194905986
2020-01-18 05:00:00,24.03320884171157
2020-01-18 06:00:00,22.85707586478889
2020-01-18 07:00:00,22.542267474959925
2020-01-18 08:00:00,22.924844862145232
2020-01-18 09:00:00,24.553840120936464
2020-01-18 10:00:00,23.92903757534471
2020-01-18 11:00:00,22.71764204786296
2020-01-18 12:00:00,21.810842864028356
2020-01-18 13:00:00,19.184213909588006
2020-01-18 14:00:00,18.810779360681273
2020-01-18 15:00:00,15.056613527910969
2020-01-18 16:00:00,15.271310153746185
2020-01-18 17:00:00,13.541217334978818
2020-01-18 18:00:00,14.909561439659138
2020-01-18 19:00:00,12.558211618006368
2020-01-18 20:00:00,14.587743308245239
2020-01-18 21:00:00,17.9030962548057
2020-01-18 22:00:00,19.453111712233074
2020-01-18 23:00:00,19.880985940792364
2020-01-19 00:00:00,22.179173942698736
2020-01-19 01:00:00,23.02774551821356
2020-01-19 02:00:00,23.725564693915313
2020-01-19 03:00:00,22.976589557144877
2020-01-19 04:00:00,23.258670696761616
2020-01-19 05:00:00,21.8191364236551
2020-01-19 06:00:00,23.108098761494464
2020-01-19 07:00:00,23.457594862613927
2020-01-19 08:00:00,23.148191488807093
2020-01-19 09:00:00,22.2434931934649
2020-01-19 10:00:00,24.290825490281172
2020-01-19 11:00:00,23.31776606347575
2020-01-19 12:00:00,21.41918792183922
2020-01-19 13:00:00,20.213475224585867
2020-01-19 14:00:00,17.299464477774514
2020-01-19 15:00:00,15.644137991845074
2020-01-19 16:00:00,14.23962390399215
2020-01-19 17:00:00,14.421056710809905
2020-01-19 18:00:00,12.48839728729002
2020-01-19 19:00:00,13.950490988448795
2020-01-19 20:00:00,14.239220018788522
2020-01-19 21:00:00,16.6628241427488
2020-01-19 22:00:00,18.386883598284843
2020-01-19 23:00:00,21.13640086213043
2020-01-20 00:00:00,21.572150929425092
2020-01-20 01:00:00,21.768123433079516
2020-01-20 02:00:00,22.394440774909086
2020-01-20 03:00:00,
2020-01-20 04:00:00,22.330879042379742
2020-01-20 05:00:00,23.425747936420112
2020-01-20 06:00:00,
2020-01-20 07:00:00,24.997263563897604
2020-01-20 08:00:00,21.939955342812485
2020-01-20 09:00:00,23.698440448900577
2020-01-20 10:00:00,22.59763758119546
2020-01-20 11:00:00,22.631424960775387
2020-01-20 12:00:00,22.113135578672477
2020-01-20 13:00:00,18.577658482156938
2020-01-20 14:00:00,18.689460893430464
2020-01-20 15:00:00,17.986792063886572
2020-01-20 16:00:00,14.307122342382947
2020-01-20 17:00:00,13.646166346430169
2020-01-20 18:00:00,13.81993735450032
2020-01-20 19:00:00,13.307157260964166
2020-01-20 20:00:00,14.205104830252555
2020-01-20 21:00:00,14.643876971089842
2020-01-20 22:00:00,19.012792575515917
2020-01-20 23:00:00,20.34742085427316
2020-01-21 00:00:00,21.189852918889375
2020-01-21 01:00:00,23.12742340130361
2020-01-21 02:00:00,23.033055714555054
2020-01-21 03:00:00,23.11279300104032
2020-01-21 04:00:00,23.815159943809157
2020-01-21 05:00:00,22.026872394817392
2020-01-21 06:00:00,23.837852228859006
2020-01-21 07:00:00,21.97942939338173
2020-01-21 08:00:00,22.799965892237978
2020-01-21 09:00:00,25.073890861185994
2020-01-21 10:00:00,24.40188380931394
2020-01-21 11:00:00,23.104229227077823
2020-01-21 12:00:00,
2020-01-21 13:00:00,20.014537736696408
2020-01-21 14:00:00,18.558620251668547
2020-01-21 15:00:00,16.494484679938868
2020-01-21 16:00:00,14.597176237377095
2020-01-21 17:00:00,13.413654049718437
2020-01-21 18:00:00,12.828499912235909
2020-01-21 19:00:00,12.28473707247373
2020-01-21 20:00:00,14.256664387349119
2020-01-21 21:00:00,17.196165337256776
2020-01-21 22:00:00,17.40533256195921
2020-01-21 23:00:00,20.286311172824806
2020-01-22 00:00:00,21.344196856983334
2020-01-22 01:00:00,23.11522637659992
2020-01-22 02:00:00,23.189093455146537
2020-01-22 03:00:00,24.717448837912475
2020-01-22 04:00:00,23.73539354227439
2020-01-22 05:00:00,22.048135791254705
2020-01-22 06:00:00,23.53698240929096
2020-01-22 07:00:00,22.4778568388668
2020-01-22 08:00:00,
2020-01-22 09:00:00,23.78658912201843
2020-01-22 10:00:00,23.10660206421589
2020-01-22 11:00:00,23.740430686139813
2020-01-22 12:00:00,21.380391950789328
2020-01-22 13:00:00,19.942798339983185
2020-01-22 14:00:00,17.97490328516167
2020-01-22 15:00:00,16.011955095383318
2020-01-22 16:00:00,15.549226225516076
2020-01-22 17:00:00,13.941357095874006
2020-01-22 18:00:00,14.367955163209658
2020-01-22 19:00:00,15.252435424105167
2020-01-22 20:00:00,13.845299355531953
2020-01-22 21:00:00,16.520801395928967
2020-01-22 22:00:00,17.55903974668519
2020-01-22 23:00:00,19.815870839857663
2020-01-23 00:00:00,21.495933991795507
2020-01-23 01:00:00,22.18042213377083
2020-01-23 02:00:00,22.658490181681266
2020-01-23 03:00:00,23.420106403116545
2020-01-23 04:00:00,22.35675228421308
2020-01-23 05:00:00,23.771279891186577
2020-01-23 06:00:00,22.265797170065987
2020-01-23 07:00:00,25.345233499953586
2020-01-23 08:00:00,22.969019458150672
2020-01-23 09:00:00,23.59314801946638
2020-01-23 10:00:00,22.46372705242719
2020-01-23 11:00:00,24.391019439583623
2020-01-23 12:00:00,22.895600544642342
2020-01-23 13:00:00,20.67548827864512
2020-01-23 14:00:00,17.42255796097645
2020-01-23 15:00:00,16.632999596246993
2020-01-23 16:00:00,13.77272814426398
2020-01-23 17:00:00,14.608204271764523
2020-01-23 18:00:00,13.647355785482539
2020-01-23 19:00:00,13.514671291775974
2020-01-23 20:00:00,12.720772450480007
2020-01-23 21:00:00,15.677733311139963
2020-01-23 22:00:00,19.050208905279888
2020-01-23 23:00:00,21.408262535434652
2020-01-24 00:00:00,22.88733584919364
2020-01-24 01:00:00,21.752535631288307
2020-01-24 02:00:00,23.741241845450325
2020-01-24 03:00:00,24.347946079119076
2020-01-24 04:00:00,22.003458566456406
2020-01-24 05:00:00,23.09125471157787
2020-01-24 06:00:00,23.219073918646764
2020-01-24 07:00:00,22.85696665599907
2020-01-24 08:00:00,21.84839753460123
2020-01-24 09:00:00,23.27497541787376
2020-01-24 10:00:00,23.238155655795993
2020-01-24 11:00:00,22.90768810944329
2020-01-24 12:00:00,21.549222859660063
2020-01-24 13:00:00,20.0835458594632
2020-01-24 14:00:00,
2020-01-24 15:00:00,16.818429778043015
2020-01-24 16:00:00,14.426331570792408
2020-01-24 17:00:00,13.110600918291409
2020-01-24 18:00:00,13.073883230603567
2020-01-24 19:00:00,11.90158732026957
2020-01-24 20:00:00,15.051501082858904
2020-01-24 21:00:00,16.46401561636887
2020-01-24 22:00:00,18.531754821278092
2020-01-24 23:00:00,21.206543028131748
2020-01-25 00:00:00,20.437747575961374
2020-01-25 01:00:00,21.447078937194316
2020-01-25 02:00:00,23.719043076258803
2020-01-25 03:00:00,23.529840421829928
2020-01-25 04:00:00,23.466268573475737
2020-01-25 05:00:00,22.727876663738503
2020-01-25 06:00:00,23.531482939391946
2020-01-25 07:00:00,23.84368939826936
2020-01-25 08:00:00,23.717312854083392
2020-01-25 09:00:00,23.326871139209064
2020-01-25 10:00:00,21.81384848990848
2020-01-25 11:00:00,23.641534999511173
2020-01-25 12:00:00,22.977382932974013
2020-01-25 13:00:00,20.953602311643515
2020-01-25 14:00:00,17.79628605810599
2020-01-25 15:00:00,17.003501609001614
2020-01-25 16:00:00,15.358296747447028
2020-01-25 17:00:00,
2020-01-25 18:00:00,12.299112060617635
2020-01-25 19:00:00,13.257156393350428
2020-01-25 20:00:00,15.267690621992541
2020-01-25 21:00:00,16.510394151217604
2020-01-25 22:00:00,17.60613791835885
2020-01-25 23:00:00,20.769648610077585
2020-01-26 00:00:00,22.462929307052136
2020-01-26 01:00:00,23.096516350146313
2020-01-26 02:00:00,23.67566794174395
2020-01-26 03:00:00,23.328569184584154
2020-01-26 04:00:00,24.51275016749506
2020-01-26 05:00:00,22.377024576906333
2020-01-26 06:00:00,22.530143389788975
2020-01-26 07:00:00,23.10636673469849
2020-01-26 08:00:00,24.03329024108289
2020-01-26 09:00:00,22.337635369857104
2020-01-26 10:00:00,22.45176260018765
2020-01-26 11:00:00,21.395963226893755
2020-01-26 12:00:00,22.026156180202666
2020-01-26 13:00:00,19.54331092829105
2020-01-26 14:00:00,18.19235991198561
2020-01-26 15:00:00,16.993568645980723
2020-01-26 16:00:00,14.156638804451553
2020-01-26 17:00:00,13.62334567918055
2020-01-26 18:00:00,12.760529673798622
2020-01-26 19:00:00,13.97601151306291
2020-01-26 20:00:00,15.049975434956227
2020-01-26 21:00:00,15.910919137127653
2020-01-26 22:00:00,18.365078597279567
2020-01-26 23:00:00,21.272950300232665
2020-01-27 00:00:00,22.314701496203174
2020-01-27 01:00:00,21.90857638688054
2020-01-27 02:00:00,24.0244944489371
2020-01-27 03:00:00,22.667845407983744
2020-01-27 04:00:00,24.460137474891013
2020-01-27 05:00:00,23.91685739574929
2020-01-27 06:00:00,23.23190838073472
2020-01-27 07:00:00,
2020-01-27 08:00:00,23.16290121410025
2020-01-27 09:00:00,24.07835306705276
2020-01-27 10:00:00,23.203377464430343
2020-01-27 11:00:00,23.214601929593428
2020-01-27 12:00:00,22.697547493215573
2020-01-27 13:00:00,19.988510347235955
2020-01-27 14:00:00,18.007045808007554
2020-01-27 15:00:00,15.508973709487737
2020-01-27 16:00:00,13.818294784176851
2020-01-27 17:00:00,11.975603811832542
2020-01-27 18:00:00,13.583863031212424
2020-01-27 19:00:00,14.885451694652
2020-01-27 20:00:00,15.810136135853934
2020-01-27 21:00:00,15.163598503165968
2020-01-27 22:00:00,19.07988373724494
2020-01-27 23:00:00,21.57564066199516
2020-01-28 00:00:00,21.634552015409
2020-01-28 01:00:00,23.107303977601507
2020-01-28 02:00:00,21.893685559356243
2020-01-28 03:00:00,23.74892284031406
2020-01-28 04:00:00,22.479279235374428
2020-01-28 05:00:00,23.257286338205674
2020-01-28 06:00:00,21.751037662248894
2020-01-28 07:00:00,23.531864903458533
2020-01-28 08:00:00,24.149737159263516
2020-01-28 09:00:00,22.908990016560608
2020-01-28 10:00:00,22.590461934871662
2020-01-28 11:00:00,21.30132759904151
2020-01-28 12:00:00,21.78686917273998
2020-01-28 13:00:00,19.972680434630902
2020-01-28 14:00:00,17.259184470121614
2020-01-28 15:00:00,16.826881099117205
2020-01-28 16:00:00,14.30989667558603
2020-01-28 17:00:00,12.577731294069629
2020-01-28 18:00:00,12.556342075487642
2020-01-28 19:00:00,14.295363692129404
2020-01-28 20:00:00,15.152222536082078
2020-01-28 21:00:00,16.360445244868437
2020-01-28 22:00:00,18.995284014771695
2020-01-28 23:00:00,19.509226016946776
2020-01-29 00:00:00,22.02589608058159
